source,recipient,issueDomain,amount,flowType,traceability,largeDonorShare,sourceRecordId,sourceUrl,committeeType,spendingPurpose,supportOppose,disclosureLag
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0063,SUPER_PAC,0.5800,0.8600,ECB80B278F9764D37B63,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123159,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/16/2024. ADVERTISING-YOUTUBE ACTUAL 10/16/2024,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.1271,SUPER_PAC,0.5800,0.8600,E35DD4A7A530343CEA8C,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123158,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/24/2024. ADVERTISING-YOUTUBE ACTUAL 10/24/2024,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0076,SUPER_PAC,0.5800,0.8600,E0F24A6DDFA6841E080E,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123157,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/20/2024. ADVERTISING-YOUTUBE CLINT ACTUAL 10/20/2024,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0491,SUPER_PAC,0.5800,0.8600,ECDBDE1F527844C0D8B1,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123157,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/22/2024. ADVERTISING-YOUTUBE  ACTUAL 10/22/2024,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0077,SUPER_PAC,0.5800,0.8600,E7E05CB2A37BC4AEBA4F,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123156,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/23/2024. ADVERTISING-YOUTUBE JIM ACTUAL 10/23/2024,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0177,SUPER_PAC,0.5800,0.8600,EDD573BB7C96140ABA9A,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123156,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/20/2024. ADVERTISING-YOUTUBE ACTUAL 10/20/2024,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0472,SUPER_PAC,0.5800,0.8600,EC6F7A62B038B4F22BEF,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123155,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/23/2024. ADVERTISING-YOUTUBE JACKIE ACTUAL 10/23/2024,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0063,SUPER_PAC,0.5800,0.8600,E7E4FBF4CBDBD451992C,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123155,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/16/2024. ADVERTISING-YOUTUBE ACTUAL 10/16/2024,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0472,SUPER_PAC,0.5800,0.8600,EB0E6D44255E84267AED,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123154,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/23/2024. ADVERTISING-YOUTUBE JACKIE ACTUAL 10/23/2024,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0010,SUPER_PAC,0.5800,0.8600,EDAA26D17AD4840CC984,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123154,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/16/2024. ADVERTISING-YOUTUBE BUSINESS LEADERS ACTUAL 10/16/2024,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0412,SUPER_PAC,0.5800,0.8600,E13B78AC30A184F82B9C,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123153,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/12/2024. ADVERTISING-YOUTUBE ACTUAL 10/12/2024,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0120,SUPER_PAC,0.5800,0.8600,E1D5F3A89CADE42DAB58,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123153,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/17/2024. ADVERTISING-YOUTUBE JACKIE ACTUAL 10/17/2024,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0018,SUPER_PAC,0.5800,0.8600,EC5F240664505420480E,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123152,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/25/2024. ADVERTISING-YOUTUBE ACTUAL 10/25/2024,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0018,SUPER_PAC,0.5800,0.8600,EE44CA4504F5E4F44842,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123151,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/25/2024. ADVERTISING-YOUTUBE ACTUAL 10/25/2024,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0120,SUPER_PAC,0.5800,0.8600,E93D37BF772FA4D99B17,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123151,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/17/2024. ADVERTISING-YOUTUBE JACKIE ACTUAL 10/17/2024,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0412,SUPER_PAC,0.5800,0.8600,E5C49E0CDF0464B8D996,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123150,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/12/2024. ADVERTISING-YOUTUBE ACTUAL 10/12/2024,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0867,SUPER_PAC,0.5800,0.8600,E8405BE97FE64431681B,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123150,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/20/2024. ADVERTISING-YOUTUBE DIANE ACTUAL 10/20/2024,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0374,SUPER_PAC,0.5800,0.8600,E7784C3D193FD4641909,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123149,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/25/2024. ADVERTISING-YOUTUBE ACTUAL 10/25/2024,S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0013,SUPER_PAC,0.5800,0.8600,EB331DE1773AF4CCAB78,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123149,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/18/2024. ADVERTISING-YOUTUBE DIANE ACTUAL 10/18/2024,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0374,SUPER_PAC,0.5800,0.8600,EF6BD215F36A4488FBD1,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123148,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/26/2024. ADVERTISING-YOUTUBE ACTUAL 10/25/2024,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.1271,SUPER_PAC,0.5800,0.8600,E49663BB6B42A44B8876,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123148,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/24/2024. ADVERTISING-YOUTUBE ACTUAL 10/24/2024,O,0.7000
API PA VOTES,"HARRIS, KAMALA",democracy,0.0011,SUPER_PAC,0.5800,0.8600,500085938,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359861,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0011,SUPER_PAC,0.5800,0.8600,500085738,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359860,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0013,SUPER_PAC,0.5800,0.8600,500085567,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359856,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0019,SUPER_PAC,0.5800,0.8600,500085817,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359854,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0011,SUPER_PAC,0.5800,0.8600,500085776,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359852,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0020,SUPER_PAC,0.5800,0.8600,500085566,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359851,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0012,SUPER_PAC,0.5800,0.8600,500085556,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359850,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0014,SUPER_PAC,0.5800,0.8600,500085306,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359848,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0021,SUPER_PAC,0.5800,0.8600,500085565,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359846,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0014,SUPER_PAC,0.5800,0.8600,500085735,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359844,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0024,SUPER_PAC,0.5800,0.8600,500085884,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359841,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"CASEY, ROBERT JR.",democracy,0.0024,SUPER_PAC,0.5800,0.8600,500085183,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359836,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0011,SUPER_PAC,0.5800,0.8600,500085113,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359832,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"CASEY, ROBERT JR.",democracy,0.0015,SUPER_PAC,0.5800,0.8600,500085961,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359827,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0015,SUPER_PAC,0.5800,0.8600,500085960,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359822,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
API PA VOTES,"HARRIS, KAMALA",democracy,0.0018,SUPER_PAC,0.5800,0.8600,500085560,https://docquery.fec.gov/cgi-bin/fecimg/?202501319752359822,Super PAC (Independent Expenditure-Only),PHONE CALLS,S,0.3467
CONSERVATIVE FIGHTER PAC,"FINE, RANDY",technology,0.0216,SUPER_PAC,0.5800,0.8600,SE.4108,https://docquery.fec.gov/cgi-bin/fecimg/?202501029740050818,Super PAC (Independent Expenditure-Only),DIRECT MAIL: PRINTING AND POSTAGE,S,0.1050
CONSERVATIVE FIGHTER PAC,"FINE, RANDY",technology,0.0037,SUPER_PAC,0.5800,0.8600,SE.4107,https://docquery.fec.gov/cgi-bin/fecimg/?202501029740050818,Super PAC (Independent Expenditure-Only),DIRECT MAIL: PRINTING AND POSTAGE,S,0.1050
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0499,SUPER_PAC,0.5800,0.8600,EC6C196C09AB74D84B3A,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123152,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/11/2024. ADVERTISING-YOUTUBE ACTUAL FROM 10/11/2024,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0010,SUPER_PAC,0.5800,0.8600,E5D742EBDCDB949C9B76,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123147,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/9/2024. ADVERTISING-CTV (ACTUAL),O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0113,SUPER_PAC,0.5800,0.8600,EE1E6FFBCD10C4C96B96,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123146,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/1/2024. ADVERTISING-CTV EXTREME REACH (ACTUAL),S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",technology,0.0022,SUPER_PAC,0.5800,0.8600,EB4F7A500C4BE42048B5,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123145,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 8/1/2024. ADVERTISING-CTV AUGUST CAMPAIGN BETH ACTUAL,O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0012,SUPER_PAC,0.5800,0.8600,E1B236D8BBD934F538BB,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123144,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 11/1/2024. ADVERTISING-CTV (ACTUAL),S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0113,SUPER_PAC,0.5800,0.8600,EA033E6FDA08E41E18CD,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123143,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/1/2024. ADVERTISING-CTV EXTREME REACH (ACTUAL),O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0098,SUPER_PAC,0.5800,0.8600,E12E48A1ECA0845AFB2E,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123141,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/15/2024. ADVERTISING-CTV (ACTUAL),O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0098,SUPER_PAC,0.5800,0.8600,EE0BC4A643376436D914,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123139,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/15/2024. ADVERTISING-CTV (ACTUAL),S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",democracy,0.0010,SUPER_PAC,0.5800,0.8600,E8EF1CD8437444F92A72,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123138,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 10/9/2024. ADVERTISING-CTV (ACTUAL),S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",technology,0.0043,SUPER_PAC,0.5800,0.8600,EED812E67F8984348815,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123138,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 8/1/2024. ADVERTISING-CTV AUGUST CAMPAIGN KARL TX (ACTUAL),O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"HARRIS, KAMALA D. HON.",technology,0.0022,SUPER_PAC,0.5800,0.8600,E77086D3BCA9A4617802,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123137,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 8/1/2024. ADVERTISING-CTV AUGUST CAMPAIGN BETH (ACTUAL),S,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",technology,0.0043,SUPER_PAC,0.5800,0.8600,ED4997B1F488844EDB31,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123136,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 8/1/2024. ADVERTISING-CTV AUGUST CAMPAIGN MATT (ACTUAL),O,0.7000
REPUBLICAN ACCOUNTABILITY PAC,"TRUMP, DONALD J",democracy,0.0012,SUPER_PAC,0.5800,0.8600,E33A4A2AC23D547A5BEA,https://docquery.fec.gov/cgi-bin/fecimg/?202504189756123135,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 11/1/2024. ADVERTISING-CTV (ACTUAL),O,0.7000
LANDSLIDE,"TRUMP, DONALD J",democracy,0.0039,SUPER_PAC,0.4800,0.8600,WFT20250131530-1,https://docquery.fec.gov/cgi-bin/fecimg/?202501239747728715,Hybrid PAC (with Non-Contribution Account) - Nonqualified,DIGITAL ADVERTISING,O,0.3133
NEW YORK STATE COMMITTEE OF THE WORKING FAMILIES PARTY,"HARRIS, KAMALA",democracy,0.0037,SUPER_PAC,0.4800,0.8600,SE.189295,https://docquery.fec.gov/cgi-bin/fecimg/?202506059761865829,Party - Qualified,DIGITAL SUPPORT,S,0.7000
BLACK VOTERS MATTER ACTION PAC,"HARRIS, KAMALA",democracy,0.0161,SUPER_PAC,0.5800,0.8600,EB90E2686A3A04D3EB49,https://docquery.fec.gov/cgi-bin/fecimg/?202504249756391925,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 11/2/2024. TEXTING,S,0.7000
ANTI-PSYCHOPATH PAC INC.,"TRUMP, DONALD J.",democracy,0.0018,SUPER_PAC,0.5800,0.8600,E7CC562F63F7749299D7,https://docquery.fec.gov/cgi-bin/fecimg/?202504249756388697,Super PAC (Independent Expenditure-Only),PMT FOR EST FROM 11/1/2024. ADVERTISING ACTUAL,O,0.7000
DEMOCRACY 2025,"HARRIS, KAMALA",democracy,0.0700,SUPER_PAC,0.5800,0.8600,SE.4252,https://docquery.fec.gov/cgi-bin/fecimg/?202501169740190229,Super PAC (Independent Expenditure-Only),AD PRODUCTION,S,0.2717
"CHISPA PAC, SPONSORED BY CHISPA, A PROJECT OF TIDES ADVOCACY.","TRAN, DEREK",finance,0.0115,SUPER_PAC,0.5800,0.8600,BE76,https://docquery.fec.gov/cgi-bin/fecimg/?202510069790706175,Super PAC (Independent Expenditure-Only),"CANVASS, PHONE AND TEXT BANKING",S,0.7000
"CHISPA PAC, SPONSORED BY CHISPA, A PROJECT OF TIDES ADVOCACY.","TRAN, DEREK",finance,0.0337,SUPER_PAC,0.5800,0.8600,BE62,https://docquery.fec.gov/cgi-bin/fecimg/?202510069790706175,Super PAC (Independent Expenditure-Only),"CANVASS, PHONE AND TEXT BANKING",S,0.7000
PLANNED PARENTHOOD VOTES,"TRUMP, DONALD J.",democracy,0.0019,SUPER_PAC,0.5800,0.8600,500700915,https://docquery.fec.gov/cgi-bin/fecimg/?202502209753717113,Super PAC (Independent Expenditure-Only),PAYMENT AND ACTUAL COST FOR WEB HOSTING AS DISCLOSED ON 10/12 48-HR REPORT,O,0.5717
PLANNED PARENTHOOD VOTES,"HARRIS, KAMALA",democracy,0.0019,SUPER_PAC,0.5800,0.8600,500700914,https://docquery.fec.gov/cgi-bin/fecimg/?202502209753717112,Super PAC (Independent Expenditure-Only),PAYMENT AND ACTUAL COST FOR WEB HOSTING AS DISCLOSED ON 10/12 48-HR REPORT,S,0.5717
PRIORITIES USA ACTION,"HARRIS, KAMALA",democracy,0.0069,SUPER_PAC,0.4800,0.8600,501223561,https://docquery.fec.gov/cgi-bin/fecimg/?202501319749031233,Hybrid PAC (with Non-Contribution Account) - Nonqualified,AD PRODUCTION,S,0.4300
LABORERS' INTERNATIONAL UNION OF NORTH AMERICA (LIUNA) PAC,"HARRIS, KAMALA",democracy,0.0022,SUPER_PAC,0.4800,0.8600,500133446,https://docquery.fec.gov/cgi-bin/fecimg/?202501319748733713,PAC - Qualified,PAYMENT FOR SHIPPING OF YARD SIGNS AS DISCLOSED 10/19 24-HR REPORT,S,0.4300
CONSERVATIVE FUTURE FUND,"PATRONIS, JIMMY JR.",democracy,0.2080,SUPER_PAC,0.5800,0.8600,SE24.23238,https://docquery.fec.gov/cgi-bin/fecimg/?202412229739978995,Super PAC (Independent Expenditure-Only),MEDIA PLACEMENT,S,0.1050
CONSERVATIVE FUTURE FUND,"PATRONIS, JIMMY JR.",democracy,0.0064,SUPER_PAC,0.5800,0.8600,SE24.23239,https://docquery.fec.gov/cgi-bin/fecimg/?202412229739978995,Super PAC (Independent Expenditure-Only),MEDIA PRODUCTION,S,0.1050
WORKING FAMILIES PARTY PAC,"ALTMAN, SUSAN COPIUS",democracy,0.0073,SUPER_PAC,0.4800,0.8600,SE.213705,https://docquery.fec.gov/cgi-bin/fecimg/?202505069759038089,Hybrid PAC (with Non-Contribution Account) - Qualified,"REPORTED PREVIOUSLY AS PERSON TO PERSONS ON 24 REPORT #1856375 ESTIMATED AS $6,570",S,0.7000
CONSERVATIVE FUTURE FUND,"PATRONIS, JIMMY JR.",democracy,0.2080,SUPER_PAC,0.5800,0.8600,SE24.23238,https://docquery.fec.gov/cgi-bin/fecimg/?202503259754502504,Super PAC (Independent Expenditure-Only),MEDIA PLACEMENT,S,0.7000
CONSERVATIVE FUTURE FUND,"PATRONIS, JIMMY JR.",democracy,0.0064,SUPER_PAC,0.5800,0.8600,SE24.23239,https://docquery.fec.gov/cgi-bin/fecimg/?202503259754502504,Super PAC (Independent Expenditure-Only),MEDIA PRODUCTION,S,0.7000
PLANNED PARENTHOOD VOTES,"HARRIS, KAMALA",finance,0.0163,SUPER_PAC,0.5800,0.8600,500700523,https://docquery.fec.gov/cgi-bin/fecimg/?202502209753717117,Super PAC (Independent Expenditure-Only),PAYMENT AND ACTUAL COST FOR PHONE BANKING AS DISCLOSED ON 11/1 24-HR REPORT,S,0.6050
EVERYDAY PEOPLE,"HARRIS, KAMALA",democracy,0.0010,SUPER_PAC,0.5800,0.8600,500438983,https://docquery.fec.gov/cgi-bin/fecimg/?202501319753184648,Super PAC (Independent Expenditure-Only),VIDEO PRODUCTION,S,0.4383
EVERYDAY PEOPLE,"MARLINGA, CARL J.",democracy,0.0010,SUPER_PAC,0.5800,0.8600,500438982,https://docquery.fec.gov/cgi-bin/fecimg/?202501319753184647,Super PAC (Independent Expenditure-Only),VIDEO PRODUCTION,S,0.4383
EVERYDAY PEOPLE,"HARRIS, KAMALA",technology,0.0331,SUPER_PAC,0.5800,0.8600,500438981,https://docquery.fec.gov/cgi-bin/fecimg/?202501319753184647,Super PAC (Independent Expenditure-Only),MAILER,S,0.4383
EVERYDAY PEOPLE,"HARRIS, KAMALA",finance,0.0215,SUPER_PAC,0.5800,0.8600,500438980,https://docquery.fec.gov/cgi-bin/fecimg/?202501319753184646,Super PAC (Independent Expenditure-Only),PHONEBANKING,S,0.4383
EVERYDAY PEOPLE,"HARRIS, KAMALA",democracy,0.0038,SUPER_PAC,0.5800,0.8600,500438979,https://docquery.fec.gov/cgi-bin/fecimg/?202501319753184646,Super PAC (Independent Expenditure-Only),CANVASS PAYROLL AND LITERATURE,S,0.4383
EVERYDAY PEOPLE,"MARLINGA, CARL J.",democracy,0.0038,SUPER_PAC,0.5800,0.8600,500438978,https://docquery.fec.gov/cgi-bin/fecimg/?202501319753184645,Super PAC (Independent Expenditure-Only),CANVASS PAYROLL AND LITERATURE,S,0.4383
EVERYDAY PEOPLE,"HARRIS, KAMALA",democracy,0.0070,SUPER_PAC,0.5800,0.8600,500438977,https://docquery.fec.gov/cgi-bin/fecimg/?202501319753184645,Super PAC (Independent Expenditure-Only),CANVASS PAYROLL,S,0.4383
EVERYDAY PEOPLE,"MARLINGA, CARL J.",democracy,0.0025,SUPER_PAC,0.5800,0.8600,500438976,https://docquery.fec.gov/cgi-bin/fecimg/?202501319753184644,Super PAC (Independent Expenditure-Only),CANVASS PAYROLL,S,0.4383
EVERYDAY PEOPLE,"HARRIS, KAMALA",democracy,0.0025,SUPER_PAC,0.5800,0.8600,500438975,https://docquery.fec.gov/cgi-bin/fecimg/?202501319753184644,Super PAC (Independent Expenditure-Only),CANVASS PAYROLL,S,0.4383
EVERYDAY PEOPLE,"MARLINGA, CARL J.",democracy,0.0023,SUPER_PAC,0.5800,0.8600,500438974,https://docquery.fec.gov/cgi-bin/fecimg/?202501319753184643,Super PAC (Independent Expenditure-Only),CANVASS PAYROLL,S,0.4383
EVERYDAY PEOPLE,"HARRIS, KAMALA",democracy,0.0023,SUPER_PAC,0.5800,0.8600,500438973,https://docquery.fec.gov/cgi-bin/fecimg/?202501319753184643,Super PAC (Independent Expenditure-Only),CANVASS PAYROLL,S,0.4383
SUNRISE PAC,"TRUMP, DONALD J.",democracy,0.0011,SUPER_PAC,0.4800,0.8600,500003438,https://docquery.fec.gov/cgi-bin/fecimg/?202501319749120264,Hybrid PAC (with Non-Contribution Account) - Qualified,PAYMENT FOR PRODUCTION OF DIGITAL ADS AS DISCLOSED ON 10/19 24-HR REPORT,O,0.4383
GIVEGREEN UNITED ACTION,"HARRIS, KAMALA",democracy,0.0050,SUPER_PAC,0.5800,0.8600,500478939,https://docquery.fec.gov/cgi-bin/fecimg/?202501309748175104,Super PAC (Independent Expenditure-Only),EVENT MANAGEMENT,S,0.4300
FOR OUR FUTURE,"HARRIS, KAMALA",democracy,0.0280,SUPER_PAC,0.5800,0.8600,500733506,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942033,Super PAC (Independent Expenditure-Only),FIELD CANVASSING,S,0.7000
FOR OUR FUTURE,"HARRIS, KAMALA",democracy,0.1133,SUPER_PAC,0.5800,0.8600,500735064,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942032,Super PAC (Independent Expenditure-Only),FIELD CANVASSING,S,0.7000
FOR OUR FUTURE,"AMODEI, MARK EUGENE",democracy,0.0013,SUPER_PAC,0.5800,0.8600,500725434,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942031,Super PAC (Independent Expenditure-Only),FIELD CANVASSING,O,0.7000
FOR OUR FUTURE,"LEE, SUSIE",democracy,0.0027,SUPER_PAC,0.5800,0.8600,500725433,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942030,Super PAC (Independent Expenditure-Only),FIELD CANVASSING,S,0.7000
FOR OUR FUTURE,"BALDWIN, TAMMY",democracy,0.0357,SUPER_PAC,0.5800,0.8600,500733542,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942028,Super PAC (Independent Expenditure-Only),FIELD CANVASSING,S,0.7000
FOR OUR FUTURE,"TRUMP, DONALD J.",democracy,0.0053,SUPER_PAC,0.5800,0.8600,500725432,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942028,Super PAC (Independent Expenditure-Only),FIELD CANVASSING,O,0.7000
FOR OUR FUTURE,"ROSEN, JACKY",democracy,0.0121,SUPER_PAC,0.5800,0.8600,500725431,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942026,Super PAC (Independent Expenditure-Only),FIELD CANVASSING,S,0.7000
FOR OUR FUTURE,"HARRIS, KAMALA",democracy,0.0159,SUPER_PAC,0.5800,0.8600,500725221,https://docquery.fec.gov/cgi-bin/fecimg/?202601129793942026,Super PAC (Independent Expenditure-Only),FIELD CANVASSING,S,0.7000
